sentence,textID,mean_age,mean_leaning,n_coder,morality,emotion,positive,negative,both,care,fairness,loyalty,authority,sanctity,harm,injustice,betrayal,subversion,degradation,general,idk,uncodable,morality_binary,emotion_binary,positive_binary,negative_binary,sent_mixed_binary,care_binary,fairness_binary,loyalty_binary,authority_binary,sanctity_binary,harm_binary,injustice_binary,betrayal_binary,subversion_binary,degradation_binary,general_binary
"Leif Lahn Jensens spørgsmål og det svar, der meget forsinket kom i går fra Finansministeriet, som viser, at der for stort set ingen er nogen som helst effekt, i forhold til hvor mange flere det matematisk set kan betale sig for at gå på arbejde, siger hr.",da_pa_4023298,41.6,6.2,5,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nu arbejder vi for minimumsnormeringer i daginstitutionerne: højst tre børn per voksen i vuggestuer og dagplejer og seks børn per voksen i børnehaver.,da_ma_5832,41.6,6.2,5,2,3,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Man vil simpelt hen ikke pålægge dem at tage et taskforceforløb netop for at give dem noget hjælp, rådgivning og vejledning.",da_pa_4337908,41.6,6.2,5,1,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jann  Sjursen forstår ved forslaget, er, at positiv særbehandling  betyder, at hvis der er en stilling, hvor man har to, der er  lige kvalificerede, og man kommer i den situation, at man  skal vælge imellem dem, så skal man vælge det  underrepræsenterede køn.",da_pa_1201262,41.6,6.2,5,3,2,0,1,1,1,1,0,0,1,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"SF er helt enig i, at dette forbud skal ophæves.",da_pa_2446256,41.6,6.2,5,1,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9.25           Dertil kommer, at flere af de finansieringsforslag, der  er fremstillet, alene eksisterer i den socialdemokratiske  fantasi og ikke i virkelighedens verden.",da_pa_1073310,41.6,6.2,5,3,4,0,3,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FÆLLES LØSNINGER OG VÆRDIG BEHANDLING AF FLYGTNINGE Der skal være styr på tilstrømningen af flygtninge.,da_ma_21154,36,5.6,5,5,5,3,0,1,3,3,1,2,2,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
"Fremadrettet vil vi så iværksætte en nærmere analyse af de forskellige muligheder frem mod 2012, og jeg tror bare, at jeg afslutningsvis vil tilføje, at jeg går ud fra, vi alle er enige om, at DSB som en offentligt ejet virksomhed selvfølgelig skal drives effektivt.",da_pa_2989436,36,5.6,5,3,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statens opgave inden for boligområdet skal indskrænkes til langtidsplanlægning af zoneopdelingen til sikring af nødvendige byggemodne arealer.,da_ma_24411,36,5.6,5,3,1,2,0,1,2,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Det betyder jo netop, at den studerende skal kunne betale flere penge tilbage end muligvis først antaget, hvis flere indkrævninger er i gang.",da_pa_4558454,36,5.6,5,4,2,2,1,0,1,2,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Og hvordan dette Europa står i forhold til den øvrige verden, når vi runder år 2000, ved heller ingen.",da_ma_29151,36,5.6,5,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Så siger transportministeren: medmindre ejeren ønsker at placere den længere væk.,da_pa_3204430,36,5.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Det synes jeg ikke  er hensigtsmæssigt.,da_pa_1066953,36,5.6,5,3,4,0,2,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hvis vi kigger på bygge- og anlægssektoren er der inden for det sidste år indgået 50 pct. færre aftaler.,da_pa_2734203,36,5.6,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derfor skal vi have minimumsnormeringer: Aldrig flere end seks børn per voksen i børnehaverne og tre i vuggestuerne.,da_ma_10826,36,5.6,5,4,4,3,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"Jo, Enhedslisten  foreslår, at boligstøttereglerne ændres, så der ydes  boligstøtte til boliger uden køkken, så de unge skal have  boligydelse frem for boligsikring.",da_pa_805958,36,5.6,5,4,4,3,0,1,3,3,1,2,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
"Så det er bare for at bekræfte, at det selvfølgelig er helt afgørende, at de retningslinjer ligger klar.",da_pa_4227301,36,5.6,5,3,2,2,0,1,2,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Aftalen er forbedret på forskellige områder, og det burde hr.",da_pa_1854239,36,5.6,5,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Men det virker gammeldags, at vi stadig i Danmark kører rundt i gamle dieseltog.",da_ma_16810,36,5.6,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det er i de første spæde år, at grundlæggende kognitive, sociale og adfærdsmæssige kompetencer udvikles.",da_ma_30515,36,5.6,5,1,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derfor skal ingen regler hindre det.,da_ma_18836,36,5.6,5,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enhedslisten bekæmper al pamperi i Folketinget.,da_ma_4945,36,5.6,5,4,3,2,1,0,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Jeg er meget optaget af, at man i branchen skal være så gode som muligt til at oplyse om sikkerhed i forhold til fyrværkeri.",da_pa_3442405,36,5.6,5,4,4,3,1,0,3,0,1,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"Nu har regeringen jo skiftet transportminister tre-fire gange inden for det sidste års tid, og det er jo hverken min eller nordjydernes skyld.",da_pa_2540134,36,5.6,5,3,3,0,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Og som der står i  den aftale - og det vil jeg også gerne have at  statsministeren bekræfter - er det penge, der skal bruges til  at sætte skatten på arbejde ned med fra den 1. januar 2004.",da_pa_1113052,36,5.6,5,3,2,3,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Hvis regeringen vil tage et valg på ATP-forslaget uden  reelle forhandlinger, vil den af taktiske grunde have væltet  sig selv.",da_pa_2905,36,5.6,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det er sørgeligt, at det igen er nødvendigt at fremsætte  beslutningsforslag om maskeforbud.",da_pa_399271,41.4,5.4,5,4,2,1,3,0,1,0,1,0,0,1,1,0,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Efter vores mening vil spørgsmålet om  offentliggørelse af karakterer være med til at skævvride  debatten om børns læring, for vi ved jo godt, at der er store  forskelle, alt efter de sociale forhold, det boligkvarter,  skolen ligger i, og børnenes meget forskellige  forudsætninger, bl.a. med hensyn til modenhed.",da_pa_650960,41.4,5.4,5,4,4,1,2,1,2,2,1,0,0,1,3,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"Jeg har også godt læst høringssvaret fra Uddannelsesforbundet, og der er også flere andre høringssvar, der er inde på noget af det samme.",da_pa_4490960,41.4,5.4,5,2,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"De er ikke i stand til at bestå prøven, man klarer sig faktisk rigtig godt i det danske samfund.",da_pa_1936432,41.4,5.4,5,2,2,1,0,1,1,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Og nej: Det er ikke krigsmateriel, vi ønsker at supportere.",da_pa_4572972,41.4,5.4,5,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"For det at fjerne regler handler jo selvfølgelig om at fjerne konkrete regler, men det kræver jo meget mere end det.",da_pa_3469799,41.4,5.4,5,1,2,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vi vil sikre bedre sammenhæng og tryghed i sundhedsvæsenet for udsatte patientgrupper såsom ældre og kronikere ved at give dem tilbud om en behandlingsvejleder.,da_ma_21685,41.4,5.4,5,3,3,3,0,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"Jeg køber ikke præmissen om, at der er et bestemt antal job til rådighed, og at det er et fast antal job.",da_pa_3210979,41.4,5.4,5,2,2,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eller stå ved, at Danmark er blevet et fantastisk land, fordi vi har åbnet os mod verden og gennem tusinder af år besøgt, handlet og samarbejdet med vores naboer?",da_ma_21328,41.4,5.4,5,2,3,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stem så man forstår, at vi Ikke længere vil finde os 1 den arbejdsløshed, som er nedskæringspolitikkens direkte følge.",da_ma_4422,41.4,5.4,5,4,4,2,2,0,1,1,1,1,0,0,2,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Vi må holde op med at udnytte hinanden.,da_ma_19868,41.4,5.4,5,4,4,0,2,2,2,2,1,0,0,3,4,1,2,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
"Jeg tror ærlig talt, at det varer mange år, før der er  nogen hjemmehjælpere, der kommer til at få nogen som helst  behandling for noget som helst efter den model, men jeg tror  nok, at der er en masse kommunale medarbejdere, der vil få  noget mere beskæftigelse med at flytte blanketter fra det ene  system til det andet og tilbage igen.",da_pa_603069,41.4,5.4,5,2,3,0,2,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dansk Folkeparti arbejder dagligt på hele tiden at forbedre de ældres økonomiske forhold.,da_ma_32569,41.4,5.4,5,3,2,3,0,0,2,1,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Altså: Med sagen om opløsning af LTF betræder vi jo fuldstændig ny jord.,da_pa_4416190,41.4,5.4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det signal  må og skal gives, og derfor må jeg også sige til  udenrigsministeren, at jeg håber, vi på et senere tidspunkt  kan få lejlighed til at drøfte alle de spændende emner, der  drøftes i dette konvent.",da_pa_476881,41.4,5.4,5,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det er faktisk ikke engang første gang i denne uge, der bliver slået hul i statskassen af Det Radikale Venstre på den måde, som det er gjort her.",da_pa_3008831,41.4,5.4,5,2,3,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vandforsyningsloven er ændret, så der gribes ind over for nitrat i drikkevandet m.v.",da_ma_28982,41.4,5.4,5,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det her handler simpelt hen bare om, at vi skal skærpe straffene.",da_pa_4305280,41.4,5.4,5,3,1,0,2,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EF-medlemskabet løste ingen problemer, men forværrede den politiske, økonomiske og sociale situation i vort land.",da_ma_7095,41.4,5.4,5,3,3,0,3,0,0,0,0,0,0,2,0,0,1,2,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Skolerne kan frit beslutte at lægge evt. egenbetaling oven i voucher-finansieringen.,da_ma_33341,41.4,5.4,5,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Så er der også børn i Danmark, hvis virkelighed er meget anderledes end flertallet af børns.",da_pa_3248318,40,5.6,5,2,3,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Der er elementer, som ikke kan gennemføres lige med det samme.",da_ma_15840,40,5.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jeg syntes, der var en ting mere, jeg ville sige, men jeg tror, jeg lader det blive ved det indtil videre.",da_pa_4278554,40,5.6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disse problemer må tages op til løsning.,da_ma_22087,40,5.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alternativet ønsker et samfund, hvor åndsfrihed er en bærende værdi.",da_ma_1901,40,5.6,5,4,3,2,1,1,0,0,0,0,2,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"For der er vi sådan set enige med regeringen i, at det jo ikke er et mål i sig selv at have en lang sagsbehandlingstid inden for det her system, og at det, der må være målet, er, at man har et smidigt og godt klagesystem, som er retfærdigt og tilgængeligt.",da_pa_3000521,40,5.6,5,4,2,3,0,1,1,4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Men kan vi ikke blive enige om, at det er et problem, når man betragter hele Afrika, hele Asien og hele Mellemøsten som et ikkesikkert område?",da_pa_4185686,40,5.6,5,3,3,0,3,0,0,0,0,0,0,1,1,0,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Finansiel Stabilitet har den 10. marts 2011 indledt en åben og transparent salgsproces for Amagerbanken på linje med den proces, der har været for de øvrige pengeinstitutter, som er blevet overdraget til Finansiel Stabilitet.",da_pa_3082735,40,5.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vi vil et afrustet Danmark  Vort forsvar er militant værdiløst i atombombens  skygge  Vort lands fred og sikkerhed betrygges kun gennem  en afmilitarisering af det centrale Europa.,da_ma_6789,40,5.6,5,3,2,0,2,1,1,0,0,1,0,2,0,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Erfaringerne med konfliktråd frem for straf er gode, fordi offeret får lettere ved at bearbejde sin angst og gerningsmanden omvendt bliver bevidst om de konsekvenser, som hans eller hendes handlinger har haft.",da_ma_1340,40,5.6,5,4,3,4,0,0,4,1,1,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"Og vi vil kunne hjælpe de flygtninge, der har mest brug for hjælp.",da_ma_188,40,5.6,5,5,4,4,0,1,4,3,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"Peter Skaarups krav om, at man skal fratage disse organisationer statsstøtten, blot fordi de har den frækhed at deltage i den offentlige politiske debat.",da_pa_1565496,40,5.6,5,3,3,0,3,0,0,0,0,0,0,0,2,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"Men vores endelige mål er et dagpengesystem, hvor ingen kan falde ud, så længe de står aktivt til rådighed for arbejde eller uddannelse.",da_ma_5513,40,5.6,5,3,1,3,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"Det var forslaget til vedtagelse fra Socialdemokraterne, Radikale Venstre, SF og Enhedslisten.",da_pa_3718048,40,5.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jeg har lyst til at bemærke i parentes, at der med den meget fluktuerende energiforsyning, der udgør en stor andel af den store mængde VE, som Danmark allerede har, vil det ikke passe ind med eksempelvis atomkraft, da det ikke er egnet til at kunne skrues op og ned for.",da_pa_2909815,40,5.6,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steen Gade undervurderer Det Konservative Folkeparti.,da_pa_1699102,40,5.6,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Radikale Venstre vil øge midlerne til børneinstitutionerne til flere pædagoger og til uddannelse.,da_pa_4232390,40,5.6,5,3,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"Det er jo faktisk sådan, at når vi ser den store eksport af levende dyr, som vi gør, så betyder det altså, at vi i Danmark får fornøjelsen af gyllehørmen, mens de i andre lande får fornøjelsen af arbejdspladserne på slagterierne, og til gengæld får dyrene fornøjelsen af lange transporter.",da_pa_2149133,40,5.6,5,4,3,0,4,0,0,0,0,0,0,4,3,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
Det er ikke andet end en ren succeshistorie.,da_pa_2612671,40,5.6,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det har man dog sagt, og det er det, jeg  har taget afstand fra.",da_pa_417671,40,5.6,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det er jo ikke så tit, ministeren kan få lejlighed til at udtale sig, fordi området er blevet indskrænket osv., og derfor har ministeren så nu lejlighed til at fortælle om alle de gode ting, man vil gøre for dansk fiskeri også i fremtiden.",da_pa_2119665,35.8,5.4,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Den offentlige sektor Mindre bureaukrati, mere kernevelfærd: Alt for meget tid bliver brugt på kontrol og papirnusseri.",da_ma_302,35.8,5.4,5,2,2,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derfor kræver vi kvalitet og menneskelighed.,da_ma_12686,35.8,5.4,5,3,4,3,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"Det forhindrer jo ikke, at man i konkrete sager godt kan forsøge at møde hinanden konstruktivt, men der må jeg bare konstatere, at Venstre har valgt en meget stejl tilgang.",da_pa_3212628,35.8,5.4,5,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beslutningsforslaget handler nemlig om at sige, at det skal være op til kommunerne selv at vurdere, hvornår det giver mening at sende tingene i udbud, og hvornår det ikke gør det.",da_pa_2686510,35.8,5.4,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Og som sådan kan vi jo ikke tilslutte os det.,da_pa_3675418,35.8,5.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Det er da et gennembrud for ytringsfriheden.,da_pa_1493132,35.8,5.4,5,4,3,4,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Jeg kan forstå, at det ærgrer Venstres ordfører, at tiden trækker ud, og at man kan køre sådan en retssag, men det er jo altså folks ret at anlægge sag i det her land og prøve at få deres ret gennem domstolene.",da_pa_2974908,35.8,5.4,5,4,2,2,1,1,0,2,0,2,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Det er nu, som det er, men de skal have modspil, skal  de - et ordentligt, kvalificeret dansk alternativ, både når  det gælder bøgerne, filmen, teatret, tv, radio og det hele.",da_pa_39490,35.8,5.4,5,3,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
De gamle partier har svigtet de ældre borgere.,da_ma_34434,35.8,5.4,5,5,4,0,5,0,0,0,0,0,0,4,2,3,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
"Dét skal vi udvikle og værne om, ikke spare væk.",da_ma_6108,35.8,5.4,5,4,2,2,0,1,2,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Jeg skal med det samme sige, at buejagt ikke er og aldrig har  været forbudt i Danmark.",da_pa_192988,35.8,5.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det betyder jo, at det er blevet mindre attraktivt, også med det initiativ, at arbejde, men det er jo sådan, den her regering har valgt at prioritere mange gange.",da_pa_3428201,35.8,5.4,5,2,2,0,2,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det kræver, at vi investerer mere i området og får ansat endnu mere sundheds- og plejepersonale.",da_ma_30648,35.8,5.4,5,3,1,2,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Lad mig henvise til en udmærket lille artikel, der i dag  er i Politiken, skrevet af den gamle eminence i  statsadministrationen, Erik Ib Schmidt.",da_pa_2889,35.8,5.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derfor skal vi åbne vore markeder og yde bidrag til en fornuftig udvikling.,da_ma_20731,35.8,5.4,5,3,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det er en stor menneskelig og økonomisk udfordring, at kun halvdelen af Danmarks borgere er i arbejde.",da_ma_21090,35.8,5.4,5,4,3,0,3,1,1,0,0,0,0,1,3,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Vi vil også gerne dyrke uafhængigheden, for selv Dansk Industri, der jo godt vil have noget privat ind og alt mulig andet i forbindelse med det der med at handle med opgaver, med ydelser og med penge, siger selv, at de er lidt beklemte ved, at uafhængigheden er sat på spil, fordi der bliver så meget salg og køb af ydelser og rekvirering af opgaver.",da_pa_1682302,35.8,5.4,5,2,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dér kunne der sådan  set være ræson nok i at lave den faglighed.,da_pa_1299922,35.8,5.4,5,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Der er kontorer, der skal flyttes rundt og sådan noget.",da_pa_4258054,35.8,5.4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vi har allerede taget en række initiativer i forhold til ulovlig import af kæledyr, særlig når det kommer til hunde.",da_pa_4561531,35.8,5.6,5,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Siden nytårsskiftet for et halvt år siden har der allerede været en tredobling af sager i forhold til, hvad man havde, inden østudvidelsen trådte i kraft.",da_pa_2038775,35.8,5.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I de seneste årtier har udviklingen indenfor landbruget gjort driften stadig vanskeligere for de små brug og i stedet givet plads for meget store gårde, der må karakteriseres som egentlig industri.",da_ma_32461,35.8,5.6,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hele analysen af ungdomsboligområdet, som jeg startede med at fortælle om, viser, at de fleste unge simpelt hen er rigtig dygtige til at begå sig på boligmarkedet og finde mange forskellige løsninger.",da_pa_2787178,35.8,5.6,5,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Men i forbindelse med noget så væsentligt som at sikre, at man indarbejder ligestillingsspørgsmål, at man indarbejder spørgsmål om det kønsopdelte arbejdsmarked, og at man indarbejder de erfaringer, som indtil videre har ligget i det statsligt styrede AF-system, siger man: Nej, det er ikke interessant i det her lovforslag.",da_pa_1786474,35.8,5.6,5,2,2,0,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Derfor må vi i EU søge mod, at hver enkelt  transportform på sigt skal betale de totale omkostninger, der  er forbundet med transportformen.",da_pa_34619,35.8,5.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det er bare for at sige, at uanset om man tror på klimaet eller ej, er der altså mange gode grunde til at forfølge en grøn omstilling.",da_pa_3493486,35.8,5.6,5,5,2,5,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"Socialdemokratiet påstår, at den borgerlige regering er i gang med at spare op, men hr.",da_pa_2052005,35.8,5.6,5,1,2,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Det kan vi jo netop gøre gennem det her forslag, ved at vi tilgodeser dem, der har orden i sagerne, dem, der har dokumentation for, at når de afgiver et tilbud, jamen så skal de også dokumentere, at de har orden i de forhold, som det her lovforslag handler om.",da_pa_2561972,35.8,5.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
